"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","32SCWG5HIH565LVNMF1NQVSSNHO6PL","A191V7PT3DQKDP","Submitted","Thu Nov 05 08:27:43 PST 2020","Thu Nov 05 08:30:39 PST 2020","Sun Nov 15 08:30:39 PST 2020","","","","176","0% (0/0)","0% (0/0)","0% (0/0)","WYIQ4Z0HQY1BGGQ5",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","373ERPL3YO9XJWMEVKD560KL87MTRA","A2EI075XZT9Y2S","Submitted","Thu Nov 05 08:27:44 PST 2020","Thu Nov 05 09:11:39 PST 2020","Sun Nov 15 09:11:39 PST 2020","","","","2635","0% (0/0)","0% (0/0)","0% (0/0)","E36VG5I2P952OQO6",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3FIJLY1B6U52OEOYN84RK155GGXPFD","A171UXH8M8F6HS","Submitted","Thu Nov 05 09:08:29 PST 2020","Thu Nov 05 09:17:05 PST 2020","Sun Nov 15 09:17:05 PST 2020","","","","516","0% (0/0)","0% (0/0)","0% (0/0)","JZMOFY1Y9M42F8AP",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3H0W84IWBK3VUD4H5POA7EKK5YSRED","A13B52O6OQBPO","Submitted","Thu Nov 05 11:29:35 PST 2020","Thu Nov 05 11:38:11 PST 2020","Sun Nov 15 11:38:11 PST 2020","","","","516","0% (0/0)","0% (0/0)","0% (0/0)","04YULJ2X522KWZFS",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3IGI0VL647LWR6PE6WAP369O82GONV","A7204W9E8IR1R","Submitted","Thu Nov 05 09:01:25 PST 2020","Thu Nov 05 09:11:04 PST 2020","Sun Nov 15 09:11:04 PST 2020","","","","579","0% (0/0)","0% (0/0)","0% (0/0)","4BIBT3GN8FUZFX09",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3KXIR214I4HWYRQ31TXWXK0LGGQ42B","A2PLJREKV92BZN","Submitted","Thu Nov 05 08:37:40 PST 2020","Thu Nov 05 09:05:56 PST 2020","Sun Nov 15 09:05:56 PST 2020","","","","1696","0% (0/0)","0% (0/0)","0% (0/0)","7VGHXT5PO4PZ6PG5",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3LOTDFNYA70S8NLZZUIMCVD19E0FW0","A2POU9TTW177VH","Submitted","Thu Nov 05 11:18:44 PST 2020","Thu Nov 05 11:23:43 PST 2020","Sun Nov 15 11:23:43 PST 2020","","","","299","0% (0/0)","0% (0/0)","0% (0/0)","47UJ7NMIB9VAP2HD",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3QJOXOW4XJS4XXRP0HSTLFQAZA0MEP","A394S7JSNUA3TS","Submitted","Thu Nov 05 09:38:31 PST 2020","Thu Nov 05 09:49:30 PST 2020","Sun Nov 15 09:49:30 PST 2020","","","","659","0% (0/0)","0% (0/0)","0% (0/0)","PVIXV1XJKW9MAHVH",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3SLE99ER0NE6P1EO5FGXS9GYBHGBZ6","A2ILUP6FN8HKKC","Submitted","Thu Nov 05 09:28:16 PST 2020","Thu Nov 05 10:09:17 PST 2020","Sun Nov 15 10:09:17 PST 2020","","","","2461","0% (0/0)","0% (0/0)","0% (0/0)","4EM5VUYS8BBX79K3",x
"3H6W48L9F4Q1DGCZNV9PZ5VE05UPWR","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Thu Nov 05 08:27:26 PST 2020","10","BatchId:4241683;OriginalHitTemplateId:920937340;","3600","864000","Thu Nov 12 08:27:26 PST 2020","","","3YDTZAI2WXHP9687IPXIS1QGOAC41U","A2EMTSJS47K8SU","Submitted","Thu Nov 05 09:46:51 PST 2020","Thu Nov 05 10:01:05 PST 2020","Sun Nov 15 10:01:05 PST 2020","","","","854","0% (0/0)","0% (0/0)","0% (0/0)","T47FN6OIOIFWDUPY",x
