"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3FQ5JJ512LPD1F4Z84IWWPSFL5LKNZ","APGX2WZ59OWDN","Submitted","Mon Oct 19 12:13:53 PDT 2020","Mon Oct 19 12:18:44 PDT 2020","Thu Oct 29 12:18:44 PDT 2020","","","","291","0% (0/0)","0% (0/0)","0% (0/0)","7FA04B9YSNYU16VV"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3MTMREQS4VJXCW4ROEWUYU2A96ZAW7","A27SMEOPKV84VI","Submitted","Mon Oct 19 12:24:11 PDT 2020","Mon Oct 19 12:30:12 PDT 2020","Thu Oct 29 12:30:12 PDT 2020","","","","361","0% (0/0)","0% (0/0)","0% (0/0)","81TKKJ4202ZEA5O1"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3WJEQKOXA834BVOORQ7954CGDSMA12","AQAXDL1INQC9Q","Submitted","Mon Oct 19 12:13:53 PDT 2020","Mon Oct 19 12:45:09 PDT 2020","Thu Oct 29 12:45:09 PDT 2020","","","","1876","0% (0/0)","0% (0/0)","0% (0/0)","75S8ETP7C5C47YM5"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3DQQ64TANGM4Z0ATDXEROPR58S7WPH","A3QNCW3LR2AVOV","Submitted","Mon Oct 19 12:46:45 PDT 2020","Mon Oct 19 13:03:53 PDT 2020","Thu Oct 29 13:03:53 PDT 2020","","","","1028","0% (0/0)","0% (0/0)","0% (0/0)","FLPJ0Y3P01L10DS6"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","345LHZDEDXTK07G1KZ2JTY37IGA3UJ","A002160837SWJFPIAI7L7","Submitted","Mon Oct 19 13:01:34 PDT 2020","Mon Oct 19 13:07:33 PDT 2020","Thu Oct 29 13:07:33 PDT 2020","","","","359","0% (0/0)","0% (0/0)","0% (0/0)","H84EN88EO0EAP33H"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3LWJHTCVCCNNOQPDNLJGK6VFIKRFQF","AK1RT7M12IAOP","Submitted","Mon Oct 19 13:04:45 PDT 2020","Mon Oct 19 13:20:42 PDT 2020","Thu Oct 29 13:20:42 PDT 2020","","","","957","0% (0/0)","0% (0/0)","0% (0/0)","3TCJPY6X79CNAXRG"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3WJEQKOXA834BVOORQ7954CGDT9A1R","A2S591ZMEWMA5C","Submitted","Mon Oct 19 13:27:06 PDT 2020","Mon Oct 19 13:32:09 PDT 2020","Thu Oct 29 13:32:09 PDT 2020","","","","303","0% (0/0)","0% (0/0)","0% (0/0)","SDU6PTD9Q6A8OASW"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3QILPRALQ5WT6E2YZFLT6KJOQ5RN8J","ARI1EMAHUA9PO","Submitted","Mon Oct 19 13:14:13 PDT 2020","Mon Oct 19 13:34:32 PDT 2020","Thu Oct 29 13:34:32 PDT 2020","","","","1219","0% (0/0)","0% (0/0)","0% (0/0)","4ZKN9708LQRAYA7E"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","3I0BTBYZAXM50O19BDHPULBDBS60YO","ADJ9I7ZBFYFH7","Submitted","Mon Oct 19 13:20:37 PDT 2020","Mon Oct 19 13:43:24 PDT 2020","Thu Oct 29 13:43:24 PDT 2020","","","","1367","0% (0/0)","0% (0/0)","0% (0/0)","NP34VFSTARNVX7I1"
"39WSF6KUV2MPBGE7NV24OZJOIHUOEZ","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Mon Oct 19 12:13:23 PDT 2020","10","BatchId:4222921;OriginalHitTemplateId:920937340;","3600","864000","Mon Oct 26 12:13:23 PDT 2020","","","34PGFRQONOC8DP7VIK97RT5TZUXWJF","A24LB89P1BPKKF","Submitted","Mon Oct 19 15:39:58 PDT 2020","Mon Oct 19 15:54:42 PDT 2020","Thu Oct 29 15:54:42 PDT 2020","","","","884","0% (0/0)","0% (0/0)","0% (0/0)","GS3ZZXL92IIAME38"
