"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","32ZKVD547FO5487VK8LOO8BJ18CB3H","A37EV8RZ82WT8E","Submitted","Sun Dec 06 16:43:53 PST 2020","Sun Dec 06 16:55:15 PST 2020","Wed Dec 16 16:55:15 PST 2020","","","","682","0% (0/0)","0% (0/0)","0% (0/0)","GZOUIW1OOPEW2V81"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","36ZN444YTRZ4D5EN9GXXYYD7RPSIOS","AOOLS8280CL0Z","Submitted","Sun Dec 06 16:34:16 PST 2020","Sun Dec 06 17:26:51 PST 2020","Wed Dec 16 17:26:51 PST 2020","","","","3155","0% (0/0)","0% (0/0)","0% (0/0)","DSJ1KF9OM9OJ9LCG"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","38JBBYETQOBOT72JUDSXZL9AI5L4EV","AHKYVHP6591H8","Submitted","Sun Dec 06 16:52:10 PST 2020","Sun Dec 06 17:08:03 PST 2020","Wed Dec 16 17:08:03 PST 2020","","","","953","0% (0/0)","0% (0/0)","0% (0/0)","IZDLHQGAPDCCJILR"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","39L1G8WVWQS4RAP3IBSZIWYAFXZ316","A2WZ8ZEB00LYF7","Submitted","Sun Dec 06 23:42:29 PST 2020","Mon Dec 07 00:00:59 PST 2020","Thu Dec 17 00:00:59 PST 2020","","","","1110","0% (0/0)","0% (0/0)","0% (0/0)","KZTWVDWT4VSL1VEN"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3DI28L7YXAF718507V9V1N276LBE1S","A6MWJK1YEY5L2","Submitted","Sun Dec 06 17:37:46 PST 2020","Sun Dec 06 17:43:47 PST 2020","Wed Dec 16 17:43:47 PST 2020","","","","361","0% (0/0)","0% (0/0)","0% (0/0)","US3SL5W5G6UAL3Y7"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3N1FSUEFL51J11OJYIHDT3RPITK4D2","A1KGCOR8OXYR72","Submitted","Sun Dec 06 19:39:03 PST 2020","Sun Dec 06 20:10:29 PST 2020","Wed Dec 16 20:10:29 PST 2020","","","","1886","0% (0/0)","0% (0/0)","0% (0/0)","YXCYAZMIJWC45HXL"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3QFUFYSY9YGGZL2FPOC3H3UAU604FD","AVD6HMIO1HLFI","Submitted","Sun Dec 06 17:34:41 PST 2020","Sun Dec 06 17:39:07 PST 2020","Wed Dec 16 17:39:07 PST 2020","","","","266","0% (0/0)","0% (0/0)","0% (0/0)","DA6GLDD40JKZKJVR"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3R2PKQ87NW9GD2TBW0IK6UO2WPFIMF","A34DYM8J0X5VK","Submitted","Sun Dec 06 17:35:01 PST 2020","Sun Dec 06 17:56:47 PST 2020","Wed Dec 16 17:56:47 PST 2020","","","","1306","0% (0/0)","0% (0/0)","0% (0/0)","OJHTE6GE78IJQ27Y"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3RRCEFRB7MDQM4QZKMQ7YD3PF88B42","A1VRG5HKZC0H0C","Submitted","Sun Dec 06 17:34:41 PST 2020","Sun Dec 06 17:48:52 PST 2020","Wed Dec 16 17:48:52 PST 2020","","","","851","0% (0/0)","0% (0/0)","0% (0/0)","HDSVYP693R4JWY1W"
"3UQ1LLR26A9EFIUYUYKQ0ZP33X4ALN","3NB4XF0P1VB9Z67DBBXSFXYRZCPL2D","Play a small grid game (~10 minutes)","Each worker will only be paid for 1 HIT completion.","game grid artificial intelligence","$0.50","Sun Dec 06 16:34:14 PST 2020","10","BatchId:4272069;OriginalHitTemplateId:920937340;","3600","864000","Sun Dec 13 16:34:14 PST 2020","","","3X4MXAO0BGPPBDQ8QPIGTKRKHNFWRR","A3OP9SCMH0KPJL","Submitted","Sun Dec 06 19:34:02 PST 2020","Sun Dec 06 20:04:15 PST 2020","Wed Dec 16 20:04:15 PST 2020","","","","1813","0% (0/0)","0% (0/0)","0% (0/0)","3GXZQUN145GCS7YZ"
